RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_START	CURRENT_FIX_DURATION	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_PUPIL	condition	category	imageid	expected	Button_Press	Correct	Button_pressed_time	Time_on_Display	RT
s1_bot	80	5	775	648	356	106	1948.0	present	bottle	62348	7	7	1	741828.0	740957.235969	870
s1_bot	82	1	34	220	261	125	1251.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	2	367	63	131	149	1144.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	3	1195	264	381	150	1865.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	4	1492	150	327	144	1689.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	5	1685	302	247	124	1585.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	6	2053	254	452	127	1908.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	7	2370	160	419	217	2129.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	8	2562	247	423	190	2111.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	9	2840	206	422	228	2067.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	82	10	3097	100	304	144	2006.0	present	bottle	510923	7	6	0	751669.0	749030.232969	2638
s1_bot	83	1	7	177	263	149	1279.0	present	bottle	147659	7	7	1	755020.0	754034.160969	985
s1_bot	83	2	371	299	125	100	1440.0	present	bottle	147659	7	7	1	755020.0	754034.160969	985
s1_bot	83	3	680	714	121	97	1707.0	present	bottle	147659	7	7	1	755020.0	754034.160969	985
s1_bot	83	4	1400	152	125	95	1829.0	present	bottle	147659	7	7	1	755020.0	754034.160969	985
s1_bot	84	1	7	248	250	153	973.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	2	278	131	267	140	1031.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	3	472	288	66	219	1063.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	4	852	106	99	198	1191.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	5	1112	213	32	198	1325.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	6	1427	230	431	229	1782.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	7	1704	275	464	195	1801.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	8	1998	222	473	200	1899.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	9	2243	260	473	188	2063.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	84	10	2532	408	474	220	2256.0	present	bottle	177245	7	7	1	766819.0	764458.998969	2360
s1_bot	85	1	7	220	248	154	960.0	present	bottle	568599	7	7	1	770214.0	769079.297969	1134
s1_bot	85	2	281	86	191	83	1077.0	present	bottle	568599	7	7	1	770214.0	769079.297969	1134
s1_bot	85	3	424	310	386	57	1359.0	present	bottle	568599	7	7	1	770214.0	769079.297969	1134
s1_bot	85	4	749	213	402	55	1591.0	present	bottle	568599	7	7	1	770214.0	769079.297969	1134
s1_bot	85	5	992	323	386	90	1742.0	present	bottle	568599	7	7	1	770214.0	769079.297969	1134
s1_bot	85	6	1330	372	376	84	1810.0	present	bottle	568599	7	7	1	770214.0	769079.297969	1134
s1_bot	90	1	7	66	248	154	1056.0	present	bottle	271117	7	7	1	792434.0	791580.288969	853
s1_bot	90	2	100	219	259	123	1053.0	present	bottle	271117	7	7	1	792434.0	791580.288969	853
s1_bot	90	3	371	113	111	212	1005.0	present	bottle	271117	7	7	1	792434.0	791580.288969	853
s1_bot	90	4	504	130	111	208	1086.0	present	bottle	271117	7	7	1	792434.0	791580.288969	853
s1_bot	90	5	756	261	100	179	1280.0	present	bottle	271117	7	7	1	792434.0	791580.288969	853
s1_bot	92	1	7	36	250	156	1096.0	present	bottle	413247	7	7	1	799976.0	799252.966969	723
s1_bot	92	2	83	216	256	128	1107.0	present	bottle	413247	7	7	1	799976.0	799252.966969	723
s1_bot	92	3	344	198	346	203	1362.0	present	bottle	413247	7	7	1	799976.0	799252.966969	723
s1_bot	92	4	569	306	337	193	1588.0	present	bottle	413247	7	7	1	799976.0	799252.966969	723
s1_bot	92	5	904	373	338	223	1811.0	present	bottle	413247	7	7	1	799976.0	799252.966969	723
s1_bot	94	1	7	28	249	156	1115.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	94	2	69	94	240	135	1061.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	94	3	176	47	240	135	1066.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	94	4	287	291	155	44	1305.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	94	5	644	176	337	42	1657.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	94	6	863	224	415	50	1877.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	94	7	1885	158	89	134	1724.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	94	8	2107	256	166	67	1742.0	present	bottle	41398	7	6	0	809186.0	807392.692969	1793
s1_bot	95	1	32	188	238	135	1146.0	present	bottle	58864	7	7	1	812470.0	811729.424969	740
s1_bot	95	2	310	229	354	65	1395.0	present	bottle	58864	7	7	1	812470.0	811729.424969	740
s1_bot	95	3	569	181	323	79	1610.0	present	bottle	58864	7	7	1	812470.0	811729.424969	740
s1_bot	95	4	781	267	357	92	1924.0	present	bottle	58864	7	7	1	812470.0	811729.424969	740
s1_bot	95	5	1072	247	360	109	2184.0	present	bottle	58864	7	7	1	812470.0	811729.424969	740
s1_bot	100	1	15	294	278	113	1148.0	present	bottle	353511	7	7	1	833397.0	831194.689969	2202
s1_bot	100	2	364	295	120	174	1154.0	present	bottle	353511	7	7	1	833397.0	831194.689969	2202
s1_bot	100	3	692	318	83	170	1461.0	present	bottle	353511	7	7	1	833397.0	831194.689969	2202
s1_bot	100	4	1420	294	51	180	1776.0	present	bottle	353511	7	7	1	833397.0	831194.689969	2202
s1_bot	104	1	48	265	259	132	1189.0	present	bottle	418882	7	7	1	849022.0	848241.400969	780
s1_bot	104	2	378	234	69	164	1287.0	present	bottle	418882	7	7	1	849022.0	848241.400969	780
s1_bot	104	3	650	688	70	124	1699.0	present	bottle	418882	7	7	1	849022.0	848241.400969	780
s1_bot	107	1	20	300	251	123	1212.0	present	bottle	294238	7	7	1	858986.0	857765.542969	1220
s1_bot	107	2	384	189	77	114	1408.0	present	bottle	294238	7	7	1	858986.0	857765.542969	1220
s1_bot	107	3	610	243	30	133	1578.0	present	bottle	294238	7	7	1	858986.0	857765.542969	1220
s1_bot	107	4	873	219	23	142	1714.0	present	bottle	294238	7	7	1	858986.0	857765.542969	1220
s1_bot	107	5	1119	174	31	117	1896.0	present	bottle	294238	7	7	1	858986.0	857765.542969	1220
s1_bot	107	6	1309	182	32	105	2009.0	present	bottle	294238	7	7	1	858986.0	857765.542969	1220
s1_bot	107	7	1527	258	40	145	1954.0	present	bottle	294238	7	7	1	858986.0	857765.542969	1220
s1_bot	108	1	42	194	256	142	1229.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	2	288	131	179	52	1289.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	3	492	193	405	58	1575.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	4	726	73	375	33	1715.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	5	842	312	421	45	1919.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	6	1185	212	415	84	2155.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	7	1423	266	405	101	2353.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	8	1705	153	408	107	2496.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	108	9	1920	83	213	37	2222.0	present	bottle	547875	7	7	1	862793.0	861368.367969	1424
s1_bot	111	1	11	241	254	121	1199.0	present	bottle	580685	7	6	0	874931.0	873711.379969	1219
s1_bot	111	2	315	183	438	65	1443.0	present	bottle	580685	7	6	0	874931.0	873711.379969	1219
s1_bot	111	3	577	314	134	81	1515.0	present	bottle	580685	7	6	0	874931.0	873711.379969	1219
s1_bot	111	4	942	419	70	60	1816.0	present	bottle	580685	7	6	0	874931.0	873711.379969	1219
s1_bot	111	5	1496	98	268	92	1862.0	present	bottle	580685	7	6	0	874931.0	873711.379969	1219
s1_bot	111	6	1648	44	309	134	1740.0	present	bottle	580685	7	6	0	874931.0	873711.379969	1219
s1_bot	111	7	1736	43	307	135	1746.0	present	bottle	580685	7	6	0	874931.0	873711.379969	1219
s1_bot	112	1	31	242	265	129	1112.0	present	bottle	138086	7	7	1	877983.0	877197.454969	785
s1_bot	112	2	325	113	329	65	1241.0	present	bottle	138086	7	7	1	877983.0	877197.454969	785
s1_bot	112	3	513	322	74	102	1487.0	present	bottle	138086	7	7	1	877983.0	877197.454969	785
s1_bot	112	4	866	474	71	137	1707.0	present	bottle	138086	7	7	1	877983.0	877197.454969	785
s1_bot	114	1	9	245	268	131	1131.0	present	bottle	44878	7	7	1	884817.0	883819.313969	997
s1_bot	114	2	301	115	263	48	1237.0	present	bottle	44878	7	7	1	884817.0	883819.313969	997
s1_bot	114	3	457	259	188	39	1410.0	present	bottle	44878	7	7	1	884817.0	883819.313969	997
s1_bot	114	4	732	444	182	33	1644.0	present	bottle	44878	7	7	1	884817.0	883819.313969	997
s1_bot	114	5	1220	348	182	66	1700.0	present	bottle	44878	7	7	1	884817.0	883819.313969	997
s1_bot	115	1	24	2	267	118	1017.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	2	43	48	265	120	1033.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	3	127	126	264	119	1046.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	4	299	169	169	73	1143.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	5	512	216	99	144	1179.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	6	761	303	55	144	1293.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	7	1099	698	109	133	1236.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	8	1839	262	56	135	1347.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	115	9	2116	145	49	137	1384.0	present	bottle	53425	7	6	0	888882.0	887171.948969	1710
s1_bot	117	1	7	273	263	144	1205.0	present	bottle	325992	7	7	1	899344.0	898113.854969	1230
s1_bot	117	2	339	182	78	164	1259.0	present	bottle	325992	7	7	1	899344.0	898113.854969	1230
s1_bot	117	3	548	203	52	159	1434.0	present	bottle	325992	7	7	1	899344.0	898113.854969	1230
s1_bot	117	4	776	177	54	130	1651.0	present	bottle	325992	7	7	1	899344.0	898113.854969	1230
s1_bot	117	5	980	236	53	104	1783.0	present	bottle	325992	7	7	1	899344.0	898113.854969	1230
s1_bot	117	6	1254	339	57	156	1719.0	present	bottle	325992	7	7	1	899344.0	898113.854969	1230
s1_bot	117	7	1609	195	56	162	1678.0	present	bottle	325992	7	7	1	899344.0	898113.854969	1230
s1_bot	122	1	7	44	250	156	1087.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	122	2	84	83	252	137	1056.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	122	3	176	142	252	138	1056.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	122	4	368	200	167	111	1147.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	122	5	609	30	236	132	1056.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	122	6	722	273	130	153	1223.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	122	7	1029	160	151	140	1203.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	122	8	1221	306	108	156	1406.0	present	bottle	350953	7	7	1	921014.0	920047.731969	966
s1_bot	127	1	7	52	254	158	1216.0	present	bottle	339352	7	7	1	941677.0	940880.752969	796
s1_bot	127	2	343	83	111	160	1170.0	present	bottle	339352	7	7	1	941677.0	940880.752969	796
s1_bot	127	3	510	850	452	227	2044.0	present	bottle	339352	7	7	1	941677.0	940880.752969	796
s1_bot	128	1	7	246	244	150	923.0	present	bottle	23906	7	7	1	949504.0	948453.348969	1050
s1_bot	128	2	328	157	404	80	1109.0	present	bottle	23906	7	7	1	949504.0	948453.348969	1050
s1_bot	128	3	524	180	432	50	1326.0	present	bottle	23906	7	7	1	949504.0	948453.348969	1050
s1_bot	128	4	753	422	487	94	1654.0	present	bottle	23906	7	7	1	949504.0	948453.348969	1050
s1_bot	128	5	1204	333	485	126	1879.0	present	bottle	23906	7	7	1	949504.0	948453.348969	1050
s1_bot	130	1	31	298	224	116	1052.0	present	bottle	166375	7	7	1	957399.0	956326.197969	1072
s1_bot	130	2	397	131	447	84	1368.0	present	bottle	166375	7	7	1	957399.0	956326.197969	1072
s1_bot	130	3	556	285	470	36	1554.0	present	bottle	166375	7	7	1	957399.0	956326.197969	1072
s1_bot	130	4	864	203	472	27	1708.0	present	bottle	166375	7	7	1	957399.0	956326.197969	1072
s1_bot	130	5	1081	262	470	24	1805.0	present	bottle	166375	7	7	1	957399.0	956326.197969	1072
s1_bot	130	6	1363	273	474	42	1896.0	present	bottle	166375	7	7	1	957399.0	956326.197969	1072
s1_bot	132	1	7	171	250	156	1169.0	present	bottle	19544	7	7	1	969505.0	968585.813969	919
s1_bot	132	2	228	250	259	76	1182.0	present	bottle	19544	7	7	1	969505.0	968585.813969	919
s1_bot	132	3	540	286	67	131	1384.0	present	bottle	19544	7	7	1	969505.0	968585.813969	919
s1_bot	132	4	846	231	66	141	1585.0	present	bottle	19544	7	7	1	969505.0	968585.813969	919
s1_bot	132	5	1091	328	69	152	1681.0	present	bottle	19544	7	7	1	969505.0	968585.813969	919
s1_bot	133	1	7	115	245	154	1083.0	present	bottle	51047	7	7	1	973183.0	971905.093969	1277
s1_bot	133	2	146	100	236	145	1099.0	present	bottle	51047	7	7	1	973183.0	971905.093969	1277
s1_bot	133	3	323	284	384	44	1282.0	present	bottle	51047	7	7	1	973183.0	971905.093969	1277
s1_bot	133	4	712	1136	402	41	1779.0	present	bottle	51047	7	7	1	973183.0	971905.093969	1277
s1_bot	135	1	7	36	247	155	1144.0	present	bottle	449528	7	7	1	979777.0	979010.662969	766
s1_bot	135	2	83	214	259	119	1177.0	present	bottle	449528	7	7	1	979777.0	979010.662969	766
s1_bot	135	3	347	230	392	145	1336.0	present	bottle	449528	7	7	1	979777.0	979010.662969	766
s1_bot	135	4	607	216	373	157	1571.0	present	bottle	449528	7	7	1	979777.0	979010.662969	766
s1_bot	135	5	850	271	368	181	1813.0	present	bottle	449528	7	7	1	979777.0	979010.662969	766
s1_bot	135	6	1132	115	368	188	1952.0	present	bottle	449528	7	7	1	979777.0	979010.662969	766
s1_bot	135	7	1300	37	366	108	2021.0	present	bottle	449528	7	7	1	979777.0	979010.662969	766
s1_bot	137	1	7	29	248	153	1053.0	present	bottle	47507	7	7	1	986492.0	985682.567969	809
s1_bot	137	2	51	211	254	137	1085.0	present	bottle	47507	7	7	1	986492.0	985682.567969	809
s1_bot	137	3	338	681	370	49	1537.0	present	bottle	47507	7	7	1	986492.0	985682.567969	809
s1_bot	137	4	1051	212	379	79	1958.0	present	bottle	47507	7	7	1	986492.0	985682.567969	809
s1_bot	137	5	1326	64	256	147	1825.0	present	bottle	47507	7	7	1	986492.0	985682.567969	809
s1_bot	140	1	25	201	279	139	1118.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	2	286	104	305	35	1264.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	3	442	295	177	31	1448.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	4	772	265	234	41	1683.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	5	1061	207	249	51	1876.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	6	1285	311	252	62	2064.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	7	1624	250	240	44	2205.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	8	1898	376	247	25	2305.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	9	2316	275	249	59	2339.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	10	2600	68	247	57	2335.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	11	2753	373	231	45	2355.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	12	3183	234	386	36	2706.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	13	3480	210	256	21	2432.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	140	14	3730	556	191	24	2440.0	present	bottle	128398	7	7	1	999872.0	996157.452969	3714
s1_bot	141	1	40	155	246	118	1214.0	present	bottle	294475	7	7	1	1003198.0	1002228.87997	969
s1_bot	141	2	255	271	350	53	1397.0	present	bottle	294475	7	7	1	1003198.0	1002228.87997	969
s1_bot	141	3	575	178	369	132	1660.0	present	bottle	294475	7	7	1	1003198.0	1002228.87997	969
s1_bot	141	4	787	204	349	115	1820.0	present	bottle	294475	7	7	1	1003198.0	1002228.87997	969
s1_bot	141	5	1002	522	347	111	1910.0	present	bottle	294475	7	7	1	1003198.0	1002228.87997	969
s1_bot	145	1	27	513	250	129	1171.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	2	597	246	400	160	1625.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	3	878	171	382	196	1804.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	4	1099	179	430	153	1938.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	5	1365	22	133	137	1607.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	6	1414	133	134	136	1628.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	7	1577	60	136	133	1624.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	8	1650	26	138	135	1616.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	9	1725	363	44	176	1693.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	145	10	2107	136	42	157	1747.0	present	bottle	519664	7	6	0	1018931.0	1017240.66297	1690
s1_bot	147	1	56	204	232	132	1152.0	present	bottle	44569	7	7	1	1026933.0	1025630.56797	1302
s1_bot	147	2	312	197	127	73	1271.0	present	bottle	44569	7	7	1	1026933.0	1025630.56797	1302
s1_bot	147	3	568	115	311	37	1444.0	present	bottle	44569	7	7	1	1026933.0	1025630.56797	1302
s1_bot	147	4	731	319	200	34	1638.0	present	bottle	44569	7	7	1	1026933.0	1025630.56797	1302
s1_bot	147	5	1084	176	173	66	1736.0	present	bottle	44569	7	7	1	1026933.0	1025630.56797	1302
s1_bot	147	6	1279	593	182	57	1825.0	present	bottle	44569	7	7	1	1026933.0	1025630.56797	1302
s1_bot	151	1	7	224	244	121	1021.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	2	281	111	139	72	1187.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	3	452	391	343	25	1438.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	4	866	127	333	33	1605.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	5	1050	170	479	56	1798.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	6	1288	206	484	157	1986.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	7	1566	287	317	42	1944.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	8	1877	214	308	23	1943.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	9	2142	290	424	26	2114.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	10	2464	311	388	18	2141.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	11	2850	248	476	107	2232.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	12	3139	232	483	148	2265.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	151	13	3422	302	468	60	2198.0	present	bottle	302055	7	6	0	1046396.0	1043244.38997	3151
s1_bot	153	1	40	256	226	131	1036.0	present	bottle	503996	7	7	1	1053488.0	1052484.98297	1003
s1_bot	153	2	342	133	246	68	1161.0	present	bottle	503996	7	7	1	1053488.0	1052484.98297	1003
s1_bot	153	3	529	218	415	63	1479.0	present	bottle	503996	7	7	1	1053488.0	1052484.98297	1003
s1_bot	153	4	780	784	414	36	1849.0	present	bottle	503996	7	7	1	1053488.0	1052484.98297	1003
s1_bot	154	1	17	252	255	130	999.0	present	bottle	225129	7	7	1	1057006.0	1055987.71997	1018
s1_bot	154	2	327	211	283	39	1192.0	present	bottle	225129	7	7	1	1057006.0	1055987.71997	1018
s1_bot	154	3	563	340	292	23	1462.0	present	bottle	225129	7	7	1	1057006.0	1055987.71997	1018
s1_bot	154	4	943	108	359	28	1700.0	present	bottle	225129	7	7	1	1057006.0	1055987.71997	1018
s1_bot	154	5	1091	484	286	29	1761.0	present	bottle	225129	7	7	1	1057006.0	1055987.71997	1018
s1_bot	155	1	13	219	237	122	1216.0	present	bottle	302823	7	7	1	1060530.0	1059423.75697	1106
s1_bot	155	2	285	527	105	128	1434.0	present	bottle	302823	7	7	1	1060530.0	1059423.75697	1106
s1_bot	155	3	835	100	122	124	1617.0	present	bottle	302823	7	7	1	1060530.0	1059423.75697	1106
s1_bot	155	4	976	189	112	85	1739.0	present	bottle	302823	7	7	1	1060530.0	1059423.75697	1106
s1_bot	155	5	1205	371	117	155	1624.0	present	bottle	302823	7	7	1	1060530.0	1059423.75697	1106
s1_bot	155	6	1588	81	108	159	1626.0	present	bottle	302823	7	7	1	1060530.0	1059423.75697	1106
s1_bot	156	1	17	289	260	130	1189.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	2	361	265	426	199	1529.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	3	661	186	446	234	1542.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	4	906	173	354	144	1507.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	5	1122	247	289	117	1494.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	6	1420	231	161	115	1463.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	7	1694	51	95	193	1408.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	8	1833	240	430	235	1728.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	9	2101	281	456	222	1770.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	10	2396	429	461	228	1918.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	11	2863	206	445	190	2023.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	156	12	3125	138	356	232	1899.0	present	bottle	223444	7	6	0	1065540.0	1062843.10297	2696
s1_bot	161	1	9	304	247	120	1113.0	present	bottle	326210	7	7	1	1086298.0	1084810.34697	1487
s1_bot	161	2	365	218	106	146	1282.0	present	bottle	326210	7	7	1	1086298.0	1084810.34697	1487
s1_bot	161	3	790	463	78	127	1652.0	present	bottle	326210	7	7	1	1086298.0	1084810.34697	1487
s1_bot	161	4	1274	769	82	114	1856.0	present	bottle	326210	7	7	1	1086298.0	1084810.34697	1487
s1_bot	164	1	7	264	252	121	1174.0	present	bottle	307814	7	7	1	1097541.0	1096619.61097	921
s1_bot	164	2	374	36	158	184	802.0	present	bottle	307814	7	7	1	1097541.0	1096619.61097	921
s1_bot	164	3	538	225	432	248	1676.0	present	bottle	307814	7	7	1	1097541.0	1096619.61097	921
s1_bot	164	4	787	693	439	234	2011.0	present	bottle	307814	7	7	1	1097541.0	1096619.61097	921
s1_bot	165	1	14	204	262	142	1091.0	present	bottle	573206	7	7	1	1100721.0	1099888.83797	832
s1_bot	165	2	271	225	120	110	1270.0	present	bottle	573206	7	7	1	1100721.0	1099888.83797	832
s1_bot	165	3	519	262	109	85	1462.0	present	bottle	573206	7	7	1	1100721.0	1099888.83797	832
s1_bot	165	4	807	138	116	110	1594.0	present	bottle	573206	7	7	1	1100721.0	1099888.83797	832
s1_bot	165	5	977	330	119	145	1597.0	present	bottle	573206	7	7	1	1100721.0	1099888.83797	832
s1_bot	165	6	1320	61	123	142	1626.0	present	bottle	573206	7	7	1	1100721.0	1099888.83797	832
s1_bot	170	1	7	41	247	151	1084.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	2	71	219	244	133	1093.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	3	339	142	217	82	1121.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	4	526	187	336	102	1221.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	5	751	169	276	118	1361.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	6	975	32	255	136	1387.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	7	1370	50	239	125	1448.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	8	1473	152	131	91	1611.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	170	9	1654	852	109	84	1723.0	present	bottle	297233	7	7	1	1285295.0	1283366.12797	1928
s1_bot	171	1	15	255	274	124	1038.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	2	323	97	231	41	1138.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	3	472	195	114	81	1398.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	4	709	156	68	136	1589.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	5	934	169	318	32	1646.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	6	1140	181	360	17	1736.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	7	1355	278	398	4	1817.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	8	1724	190	68	142	2054.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	9	2002	176	391	18	1980.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	171	10	2197	305	391	4	1942.0	present	bottle	60360	7	7	1	1289639.0	1287702.87797	1936
s1_bot	176	1	7	47	242	151	863.0	present	bottle	448077	7	6	0	1310790.0	1308652.65297	2137
s1_bot	176	2	92	192	256	125	907.0	present	bottle	448077	7	6	0	1310790.0	1308652.65297	2137
