RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_START	CURRENT_FIX_DURATION	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_PUPIL	condition	category	imageid	expected	Button_Press	Correct	Button_pressed_time	Time_on_Display	RT
s2_bot	157	7	1382	213	178	191	1348.0	absent	bottle	70931	6	7	0	811767.0	809159.154422	2607
s2_bot	157	8	1640	311	233	145	1287.0	absent	bottle	70931	6	7	0	811767.0	809159.154422	2607
s2_bot	157	9	1968	70	233	132	1295.0	absent	bottle	70931	6	7	0	811767.0	809159.154422	2607
s2_bot	157	10	2089	160	308	117	1283.0	absent	bottle	70931	6	7	0	811767.0	809159.154422	2607
s2_bot	157	11	2305	259	229	139	1382.0	absent	bottle	70931	6	7	0	811767.0	809159.154422	2607
s2_bot	157	12	2579	198	227	131	1440.0	absent	bottle	70931	6	7	0	811767.0	809159.154422	2607
s2_bot	157	13	2835	324	313	95	1297.0	absent	bottle	70931	6	7	0	811767.0	809159.154422	2607
s2_bot	158	1	7	24	256	162	961.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	2	63	190	248	124	955.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	3	304	169	244	192	893.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	4	517	295	327	196	1068.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	5	830	530	322	185	1185.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	6	1409	146	287	223	1195.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	7	1583	79	276	220	1203.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	8	1711	257	392	215	1119.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	9	1997	212	353	217	1148.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	10	2231	32	359	213	1200.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	11	2302	149	325	192	1272.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	12	2470	337	321	186	1221.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	13	2820	140	320	181	1179.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	14	3021	233	188	186	1230.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	15	3308	116	118	161	1100.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	16	3454	93	179	175	1169.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	17	3587	165	144	132	1161.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	18	3780	128	116	130	1221.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	19	3960	277	77	188	1306.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	20	4291	283	39	265	1374.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	21	4637	152	88	147	1233.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	22	4816	126	76	171	1266.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	23	5029	174	320	127	1414.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	24	5232	258	355	123	1412.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	25	5514	134	372	117	1431.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	26	5699	160	394	241	1484.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	27	5894	168	389	218	1414.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	28	6103	235	341	209	1373.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	158	29	6361	125	323	191	1434.0	absent	bottle	199634	6	6	1	820577.0	814663.456422	5913
s2_bot	160	1	7	69	257	161	853.0	absent	bottle	107144	6	6	1	827759.0	826839.632422	919
s2_bot	160	2	110	195	249	146	905.0	absent	bottle	107144	6	6	1	827759.0	826839.632422	919
s2_bot	160	3	371	35	134	205	897.0	absent	bottle	107144	6	6	1	827759.0	826839.632422	919
s2_bot	160	4	531	605	386	57	1159.0	absent	bottle	107144	6	6	1	827759.0	826839.632422	919
s2_bot	160	5	1164	106	385	53	1317.0	absent	bottle	107144	6	6	1	827759.0	826839.632422	919
s2_bot	160	6	1322	155	495	71	1284.0	absent	bottle	107144	6	6	1	827759.0	826839.632422	919
s2_bot	161	1	44	201	269	131	879.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	2	296	81	267	78	916.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	3	434	115	177	119	1015.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	4	603	168	111	134	1143.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	5	794	259	99	118	1269.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	6	1122	102	162	263	1425.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	7	1259	250	158	240	1444.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	8	1585	218	320	113	1304.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	9	1836	183	273	100	1238.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	10	2063	151	234	78	1361.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	11	2271	235	122	102	1482.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	12	2552	183	87	118	1490.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	13	2796	199	144	217	1607.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	14	3030	213	159	240	1573.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	15	3312	180	359	241	1361.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	16	3560	329	313	108	1159.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	17	3948	143	253	157	1336.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	18	4119	479	216	179	1508.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	19	4658	271	306	121	1331.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	20	4973	178	263	92	1450.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	161	21	5180	76	243	82	1553.0	absent	bottle	93904	6	6	1	834221.0	829541.743422	4679
s2_bot	162	1	9	261	244	127	885.0	absent	bottle	34304	6	6	1	837018.0	836413.788422	604
s2_bot	162	2	338	117	346	61	887.0	absent	bottle	34304	6	6	1	837018.0	836413.788422	604
s2_bot	162	3	512	218	374	17	1021.0	absent	bottle	34304	6	6	1	837018.0	836413.788422	604
s2_bot	162	4	775	384	439	34	1208.0	absent	bottle	34304	6	6	1	837018.0	836413.788422	604
s2_bot	167	1	13	444	248	159	1038.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	2	503	113	306	106	1090.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	3	678	83	198	57	1211.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	4	805	144	149	35	1246.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	5	990	143	99	46	1225.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	6	1179	434	184	25	1402.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	7	1657	596	257	70	1598.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	8	2312	113	197	226	1489.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	9	2524	569	105	40	1276.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	167	10	3112	399	99	27	1581.0	absent	bottle	519840	6	6	1	1037751.0	1034785.39642	2965
s2_bot	168	1	7	184	255	159	927.0	absent	bottle	35508	6	6	1	1041244.0	1040489.85042	754
s2_bot	168	2	245	79	246	105	992.0	absent	bottle	35508	6	6	1	1041244.0	1040489.85042	754
s2_bot	168	3	377	155	227	28	965.0	absent	bottle	35508	6	6	1	1041244.0	1040489.85042	754
s2_bot	168	4	584	293	334	51	1171.0	absent	bottle	35508	6	6	1	1041244.0	1040489.85042	754
s2_bot	168	5	934	387	255	158	1397.0	absent	bottle	35508	6	6	1	1041244.0	1040489.85042	754
s2_bot	169	1	58	348	228	110	966.0	absent	bottle	283658	6	6	1	1044348.0	1043425.48542	922
s2_bot	169	2	458	100	308	141	1007.0	absent	bottle	283658	6	6	1	1044348.0	1043425.48542	922
s2_bot	169	3	619	259	449	121	1191.0	absent	bottle	283658	6	6	1	1044348.0	1043425.48542	922
s2_bot	169	4	945	538	327	68	1387.0	absent	bottle	283658	6	6	1	1044348.0	1043425.48542	922
s2_bot	170	1	7	46	256	161	927.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	170	2	82	163	240	139	955.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	170	3	313	53	210	41	933.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	170	4	399	160	191	16	987.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	170	5	598	155	152	8	1078.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	170	6	805	158	75	10	1200.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	170	7	1142	322	343	173	1434.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	170	8	1514	82	258	164	1218.0	absent	bottle	316505	6	6	1	1047528.0	1046494.54742	1033
s2_bot	172	1	7	13	256	158	981.0	absent	bottle	269395	6	6	1	1054759.0	1053967.04242	791
s2_bot	172	2	52	194	231	132	998.0	absent	bottle	269395	6	6	1	1054759.0	1053967.04242	791
s2_bot	172	3	320	190	94	63	938.0	absent	bottle	269395	6	6	1	1054759.0	1053967.04242	791
s2_bot	172	4	536	117	91	36	1062.0	absent	bottle	269395	6	6	1	1054759.0	1053967.04242	791
s2_bot	172	5	750	395	382	22	1283.0	absent	bottle	269395	6	6	1	1054759.0	1053967.04242	791
s2_bot	172	6	1208	149	285	134	1534.0	absent	bottle	269395	6	6	1	1054759.0	1053967.04242	791
s2_bot	173	1	7	23	255	162	928.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	2	83	185	220	113	938.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	3	327	170	173	42	916.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	4	546	517	93	53	1204.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	5	1163	113	406	145	1456.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	6	1355	217	376	14	1371.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	7	1612	409	305	14	1436.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	8	2108	218	135	75	1743.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	9	2374	153	48	87	1797.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	10	2582	465	99	16	1886.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	11	3112	196	168	155	2269.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	173	12	3350	416	237	176	1744.0	absent	bottle	253452	6	6	1	1059823.0	1056619.12642	3203
s2_bot	174	1	7	62	256	160	817.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	2	93	124	241	144	832.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	3	271	69	197	77	795.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	4	392	102	195	16	847.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	5	552	121	96	10	990.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	6	779	310	408	8	1207.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	7	1117	97	378	9	1334.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	8	1320	216	73	148	1514.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	174	9	1595	460	235	115	1351.0	absent	bottle	547493	6	6	1	1063260.0	1061773.14442	1486
s2_bot	176	1	7	182	254	160	1046.0	absent	bottle	475336	6	6	1	1068722.0	1068061.39842	660
s2_bot	176	2	229	96	241	122	1035.0	absent	bottle	475336	6	6	1	1068722.0	1068061.39842	660
s2_bot	176	3	382	563	181	45	1138.0	absent	bottle	475336	6	6	1	1068722.0	1068061.39842	660
s2_bot	176	4	1018	220	307	172	1470.0	absent	bottle	475336	6	6	1	1068722.0	1068061.39842	660
s2_bot	178	1	7	82	256	160	817.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	2	111	180	255	146	818.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	3	338	224	357	151	837.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	4	609	281	438	169	1125.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	5	916	274	422	140	1307.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	6	1211	180	405	145	1375.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	7	1427	156	364	182	1462.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	8	1647	331	239	137	1426.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	9	2026	221	168	147	1323.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	10	2289	161	114	167	1326.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	11	2479	227	88	188	1269.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	12	2768	155	252	205	1270.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	13	2966	357	313	196	1311.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	178	14	3360	90	359	204	1348.0	absent	bottle	507910	6	6	1	1076927.0	1074049.40642	2877
s2_bot	180	1	7	29	251	150	831.0	absent	bottle	95349	6	6	1	1083966.0	1082956.36542	1009
s2_bot	180	2	42	209	241	140	849.0	absent	bottle	95349	6	6	1	1083966.0	1082956.36542	1009
s2_bot	180	3	314	115	316	46	800.0	absent	bottle	95349	6	6	1	1083966.0	1082956.36542	1009
s2_bot	180	4	466	269	280	19	949.0	absent	bottle	95349	6	6	1	1083966.0	1082956.36542	1009
s2_bot	180	5	828	220	110	194	1201.0	absent	bottle	95349	6	6	1	1083966.0	1082956.36542	1009
s2_bot	180	6	1087	99	82	260	1201.0	absent	bottle	95349	6	6	1	1083966.0	1082956.36542	1009
s2_bot	180	7	1246	339	249	171	1231.0	absent	bottle	95349	6	6	1	1083966.0	1082956.36542	1009
s2_bot	183	1	9	343	242	128	968.0	absent	bottle	145313	6	6	1	1098998.0	1098418.44042	579
s2_bot	183	2	409	109	142	191	1018.0	absent	bottle	145313	6	6	1	1098998.0	1098418.44042	579
s2_bot	183	3	564	91	71	234	1101.0	absent	bottle	145313	6	6	1	1098998.0	1098418.44042	579
s2_bot	183	4	727	418	250	113	1334.0	absent	bottle	145313	6	6	1	1098998.0	1098418.44042	579
s2_bot	187	1	9	285	236	136	895.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	2	333	216	291	173	938.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	3	578	279	291	210	1173.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	4	882	153	295	184	1203.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	5	1062	280	272	209	1160.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	6	1363	319	290	208	1196.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	7	1744	222	176	155	1199.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	8	1989	332	157	159	1071.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	9	2339	159	169	152	1100.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	10	2550	133	88	181	1080.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	11	2780	254	388	216	1086.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	12	3073	119	428	182	1061.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	13	3263	237	242	142	1288.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	187	14	3535	181	199	142	1268.0	absent	bottle	5522	6	6	1	1113396.0	1110210.97442	3185
s2_bot	190	1	7	250	254	151	884.0	absent	bottle	491558	6	6	1	1122295.0	1121169.53942	1125
s2_bot	190	2	312	169	339	85	904.0	absent	bottle	491558	6	6	1	1122295.0	1121169.53942	1125
s2_bot	190	3	547	206	245	25	1063.0	absent	bottle	491558	6	6	1	1122295.0	1121169.53942	1125
s2_bot	190	4	812	345	147	23	1253.0	absent	bottle	491558	6	6	1	1122295.0	1121169.53942	1125
s2_bot	190	5	1258	239	413	51	1382.0	absent	bottle	491558	6	6	1	1122295.0	1121169.53942	1125
s2_bot	190	6	1571	125	254	179	1535.0	absent	bottle	491558	6	6	1	1122295.0	1121169.53942	1125
s2_bot	191	1	9	208	250	123	952.0	absent	bottle	508814	6	6	1	1125204.0	1124155.20642	1048
s2_bot	191	2	258	258	310	122	926.0	absent	bottle	508814	6	6	1	1125204.0	1124155.20642	1048
s2_bot	191	3	549	452	274	138	1218.0	absent	bottle	508814	6	6	1	1125204.0	1124155.20642	1048
s2_bot	191	4	1040	267	236	148	1334.0	absent	bottle	508814	6	6	1	1125204.0	1124155.20642	1048
s2_bot	191	5	1335	275	253	127	1312.0	absent	bottle	508814	6	6	1	1125204.0	1124155.20642	1048
s2_bot	192	1	7	29	252	155	841.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	192	2	46	151	238	135	862.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	192	3	247	180	319	90	852.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	192	4	493	402	158	79	1065.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	192	5	991	168	385	79	1253.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	192	6	1226	122	383	246	1242.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	192	7	1505	169	328	96	1155.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	192	8	2060	862	249	138	1231.0	absent	bottle	2759	6	6	1	1129369.0	1127024.11442	2344
s2_bot	194	1	7	296	253	146	890.0	absent	bottle	235564	6	6	1	1137355.0	1135647.51942	1707
s2_bot	194	2	364	54	418	125	920.0	absent	bottle	235564	6	6	1	1137355.0	1135647.51942	1707
s2_bot	194	3	467	195	445	57	967.0	absent	bottle	235564	6	6	1	1137355.0	1135647.51942	1707
s2_bot	194	4	688	121	439	23	1047.0	absent	bottle	235564	6	6	1	1137355.0	1135647.51942	1707
s2_bot	194	5	925	263	108	143	1247.0	absent	bottle	235564	6	6	1	1137355.0	1135647.51942	1707
s2_bot	194	6	1246	1022	268	136	1265.0	absent	bottle	235564	6	6	1	1137355.0	1135647.51942	1707
s2_bot	197	1	7	51	255	160	925.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	2	92	165	240	133	947.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	3	314	109	364	104	884.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	4	508	100	144	71	984.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	5	652	147	82	58	1103.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	6	843	134	70	144	1228.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	7	1090	143	436	79	1320.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	8	1258	323	455	64	1279.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	9	1619	204	491	101	1375.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	10	1849	307	482	76	1503.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	11	2187	143	446	68	1600.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	12	2375	206	368	100	1690.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	13	2612	126	347	60	1632.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	14	2786	237	451	62	1406.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	15	3153	284	88	65	1600.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	16	3480	295	40	119	1643.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	17	3849	197	223	230	1881.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	18	4086	156	292	218	1648.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	19	4276	290	282	278	1414.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	20	4647	214	358	114	1336.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	21	4938	233	230	58	1345.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	197	22	5223	74	336	83	1413.0	absent	bottle	238639	6	6	1	1151221.0	1146489.31342	4731
s2_bot	200	1	41	211	227	148	875.0	absent	bottle	76518	6	7	0	1161537.0	1160099.94642	1437
s2_bot	200	2	308	183	208	65	862.0	absent	bottle	76518	6	7	0	1161537.0	1160099.94642	1437
s2_bot	200	3	547	221	122	33	981.0	absent	bottle	76518	6	7	0	1161537.0	1160099.94642	1437
s2_bot	200	4	790	638	121	53	1209.0	absent	bottle	76518	6	7	0	1161537.0	1160099.94642	1437
s2_bot	200	5	1445	111	121	44	1298.0	absent	bottle	76518	6	7	0	1161537.0	1160099.94642	1437
s2_bot	200	6	1603	397	111	137	1291.0	absent	bottle	76518	6	7	0	1161537.0	1160099.94642	1437
s2_bot	205	1	9	233	262	133	966.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	2	286	312	350	132	979.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	3	679	269	147	150	1346.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	4	1008	328	245	73	1484.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	5	1410	195	150	258	1614.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	6	1662	203	187	183	1541.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	7	1945	269	222	77	1525.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	8	2277	135	126	190	1706.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	9	2470	174	257	98	1806.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	10	2667	150	261	72	1773.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	11	2837	304	256	58	1815.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	12	3179	309	247	109	2060.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	13	3503	225	242	108	2177.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	14	3762	159	245	155	2214.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	15	3985	152	250	53	1974.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	16	4159	548	248	30	1804.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	17	4744	415	255	58	2211.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	18	5205	283	248	140	2432.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	205	19	5542	458	255	85	2076.0	absent	bottle	404254	6	7	0	1188491.0	1183051.20942	5439
s2_bot	206	1	7	25	253	161	946.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	2	57	205	237	141	984.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	3	315	310	229	68	1035.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	4	669	164	186	78	1282.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	5	872	121	209	147	1464.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	6	1043	410	313	141	1504.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	7	1485	99	281	134	1429.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	8	1636	158	196	216	1456.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	206	9	1852	57	267	144	1447.0	absent	bottle	560427	6	6	1	1191544.0	1190190.11142	1353
s2_bot	207	1	9	185	242	149	875.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
s2_bot	207	2	237	71	309	118	873.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
s2_bot	207	3	357	142	254	211	947.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
s2_bot	207	4	548	109	209	191	1146.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
s2_bot	207	5	700	134	162	188	1305.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
s2_bot	207	6	877	268	108	159	1310.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
s2_bot	207	7	1170	158	90	169	1334.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
s2_bot	207	8	1351	95	114	155	1403.0	absent	bottle	403325	6	7	0	1197667.0	1193459.34242	4207
