RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_START	CURRENT_FIX_DURATION	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_PUPIL	condition	category	img_name	expected	Button_Press	Correct	Button_pressed_time	Time_on_Display	RT	image_id
s1_bot	194	5	1157	150	90	208	1707.0	present	bottle	000000182213.jpg	7	7	1	1737430.0	1736671.86597	758	182213
s1_bot	208	1	7	259	249	143	1249.0	present	bottle	000000298773.jpg	7	7	1	1790009.0	1788445.81397	1563	298773
s1_bot	208	2	323	201	424	215	1333.0	present	bottle	000000298773.jpg	7	7	1	1790009.0	1788445.81397	1563	298773
s1_bot	208	3	570	728	430	126	1588.0	present	bottle	000000298773.jpg	7	7	1	1790009.0	1788445.81397	1563	298773
s1_bot	208	4	1317	25	426	122	1765.0	present	bottle	000000298773.jpg	7	7	1	1790009.0	1788445.81397	1563	298773
s1_bot	208	5	1347	398	427	117	1818.0	present	bottle	000000298773.jpg	7	7	1	1790009.0	1788445.81397	1563	298773
s1_bot	208	6	1762	372	420	126	1884.0	present	bottle	000000298773.jpg	7	7	1	1790009.0	1788445.81397	1563	298773
s1_bot	216	1	9	279	250	144	1179.0	present	bottle	000000371864.jpg	7	7	1	1818447.0	1817168.35397	1278	371864
s1_bot	216	2	341	160	361	123	1185.0	present	bottle	000000371864.jpg	7	7	1	1818447.0	1817168.35397	1278	371864
s1_bot	216	3	552	428	227	70	1448.0	present	bottle	000000371864.jpg	7	7	1	1818447.0	1817168.35397	1278	371864
s1_bot	216	4	992	320	222	66	1745.0	present	bottle	000000371864.jpg	7	7	1	1818447.0	1817168.35397	1278	371864
s1_bot	216	5	1338	511	236	45	1961.0	present	bottle	000000371864.jpg	7	7	1	1818447.0	1817168.35397	1278	371864
s1_bot	235	1	20	10	265	130	1175.0	present	bottle	000000520012.jpg	7	7	1	1893904.0	1892827.73597	1076	520012
s1_bot	235	2	32	205	263	130	1184.0	present	bottle	000000520012.jpg	7	7	1	1893904.0	1892827.73597	1076	520012
s1_bot	235	3	290	273	349	82	1270.0	present	bottle	000000520012.jpg	7	7	1	1893904.0	1892827.73597	1076	520012
s1_bot	235	4	585	164	362	89	1393.0	present	bottle	000000520012.jpg	7	7	1	1893904.0	1892827.73597	1076	520012
s1_bot	235	5	779	235	368	44	1531.0	present	bottle	000000520012.jpg	7	7	1	1893904.0	1892827.73597	1076	520012
s1_bot	235	6	1044	181	372	24	1661.0	present	bottle	000000520012.jpg	7	7	1	1893904.0	1892827.73597	1076	520012
s1_bot	235	7	1277	367	355	112	1791.0	present	bottle	000000520012.jpg	7	7	1	1893904.0	1892827.73597	1076	520012
s1_bot	247	1	39	243	259	124	1175.0	present	bottle	000000303670.jpg	7	7	1	1938497.0	1937496.12397	1000	303670
s1_bot	247	2	333	260	386	121	1217.0	present	bottle	000000303670.jpg	7	7	1	1938497.0	1937496.12397	1000	303670
s1_bot	247	3	618	90	403	125	1380.0	present	bottle	000000303670.jpg	7	7	1	1938497.0	1937496.12397	1000	303670
s1_bot	247	4	740	122	352	126	1543.0	present	bottle	000000303670.jpg	7	7	1	1938497.0	1937496.12397	1000	303670
s1_bot	247	5	912	240	350	77	1714.0	present	bottle	000000303670.jpg	7	7	1	1938497.0	1937496.12397	1000	303670
s1_bot	247	6	1218	211	354	157	1880.0	present	bottle	000000303670.jpg	7	7	1	1938497.0	1937496.12397	1000	303670
s1_bot	247	7	1449	108	352	170	1946.0	present	bottle	000000303670.jpg	7	7	1	1938497.0	1937496.12397	1000	303670
s1_bot	250	1	7	290	249	153	1115.0	present	bottle	000000478155.jpg	7	7	1	1954647.0	1953492.00697	1154	478155
s1_bot	250	2	347	153	218	53	1246.0	present	bottle	000000478155.jpg	7	7	1	1954647.0	1953492.00697	1154	478155
s1_bot	250	3	537	170	172	53	1406.0	present	bottle	000000478155.jpg	7	7	1	1954647.0	1953492.00697	1154	478155
s1_bot	250	4	750	404	236	32	1635.0	present	bottle	000000478155.jpg	7	7	1	1954647.0	1953492.00697	1154	478155
s1_bot	250	5	1177	266	238	51	1794.0	present	bottle	000000478155.jpg	7	7	1	1954647.0	1953492.00697	1154	478155
s1_bot	250	6	1502	218	264	119	1831.0	present	bottle	000000478155.jpg	7	7	1	1954647.0	1953492.00697	1154	478155
s1_bot	252	1	9	221	252	118	1083.0	present	bottle	000000276488.jpg	7	7	1	1962220.0	1961314.80997	905	276488
s1_bot	252	2	278	228	208	51	1176.0	present	bottle	000000276488.jpg	7	7	1	1962220.0	1961314.80997	905	276488
s1_bot	252	3	536	157	203	27	1351.0	present	bottle	000000276488.jpg	7	7	1	1962220.0	1961314.80997	905	276488
s1_bot	252	4	718	273	186	31	1538.0	present	bottle	000000276488.jpg	7	7	1	1962220.0	1961314.80997	905	276488
s1_bot	252	5	1021	195	215	33	1718.0	present	bottle	000000276488.jpg	7	7	1	1962220.0	1961314.80997	905	276488
s1_bot	252	6	1267	200	258	126	1776.0	present	bottle	000000276488.jpg	7	7	1	1962220.0	1961314.80997	905	276488
s1_bot	267	1	21	321	264	130	1034.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	2	385	411	283	238	1151.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	3	858	186	161	277	1366.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	4	1120	244	88	70	1460.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	5	1436	208	294	41	1400.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	6	1715	448	455	148	1567.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	7	2216	97	468	234	1693.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	8	2391	204	282	240	1629.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	267	9	2616	216	292	228	1450.0	present	bottle	000000086135.jpg	7	6	0	2022176.0	2019910.79797	2265	86135
s1_bot	274	1	8	242	244	150	1099.0	present	bottle	000000253489.jpg	7	7	1	2046157.0	2044963.79797	1193	253489
s1_bot	274	2	306	189	114	113	1236.0	present	bottle	000000253489.jpg	7	7	1	2046157.0	2044963.79797	1193	253489
s1_bot	274	3	574	193	426	176	1353.0	present	bottle	000000253489.jpg	7	7	1	2046157.0	2044963.79797	1193	253489
s1_bot	274	4	802	172	447	180	1499.0	present	bottle	000000253489.jpg	7	7	1	2046157.0	2044963.79797	1193	253489
s1_bot	274	5	1011	314	453	145	1569.0	present	bottle	000000253489.jpg	7	7	1	2046157.0	2044963.79797	1193	253489
s1_bot	274	6	1357	411	445	187	1704.0	present	bottle	000000253489.jpg	7	7	1	2046157.0	2044963.79797	1193	253489
s1_bot	285	1	34	289	260	141	1007.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	2	358	310	220	182	1111.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	3	706	259	202	147	1261.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	4	1026	203	346	285	1171.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	5	1260	145	297	266	1228.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	6	1447	280	224	214	1211.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	7	1770	277	202	152	1337.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	8	2126	23	236	205	1229.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	9	2164	166	236	206	1242.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	10	2447	188	359	297	1216.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	11	2659	192	336	284	1220.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	12	2879	276	298	277	1244.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	13	3187	383	349	269	1366.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	14	3597	249	354	288	1429.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	15	3868	29	340	273	1430.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	16	3964	29	339	272	1443.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	17	4015	27	339	273	1441.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	285	18	4084	189	364	268	1437.0	present	bottle	000000575834.jpg	7	7	1	2091235.0	2087530.53897	3704	575834
s1_bot	287	1	14	211	234	136	1071.0	present	bottle	000000476851.jpg	7	7	1	2099046.0	2098005.42797	1040	476851
s1_bot	287	2	282	225	247	36	1143.0	present	bottle	000000476851.jpg	7	7	1	2099046.0	2098005.42797	1040	476851
s1_bot	287	3	563	159	357	22	1240.0	present	bottle	000000476851.jpg	7	7	1	2099046.0	2098005.42797	1040	476851
s1_bot	287	4	752	115	399	19	1337.0	present	bottle	000000476851.jpg	7	7	1	2099046.0	2098005.42797	1040	476851
s1_bot	287	5	928	442	261	28	1602.0	present	bottle	000000476851.jpg	7	7	1	2099046.0	2098005.42797	1040	476851
s1_bot	287	6	1397	199	280	29	1754.0	present	bottle	000000476851.jpg	7	7	1	2099046.0	2098005.42797	1040	476851
s1_bot	303	1	9	284	247	140	1097.0	present	bottle	000000426253.jpg	7	7	1	2157847.0	2156834.92697	1012	426253
s1_bot	303	2	348	94	349	100	1116.0	present	bottle	000000426253.jpg	7	7	1	2157847.0	2156834.92697	1012	426253
s1_bot	303	3	508	170	136	20	1317.0	present	bottle	000000426253.jpg	7	7	1	2157847.0	2156834.92697	1012	426253
s1_bot	303	4	784	196	478	129	1515.0	present	bottle	000000426253.jpg	7	7	1	2157847.0	2156834.92697	1012	426253
s1_bot	303	5	1043	240	481	200	1711.0	present	bottle	000000426253.jpg	7	7	1	2157847.0	2156834.92697	1012	426253
s1_bot	303	6	1309	272	482	225	1833.0	present	bottle	000000426253.jpg	7	7	1	2157847.0	2156834.92697	1012	426253
s1_bot	309	1	7	249	263	128	1029.0	present	bottle	000000450391.jpg	7	7	1	2180259.0	2179502.72297	756	450391
s1_bot	309	2	306	185	160	114	1123.0	present	bottle	000000450391.jpg	7	7	1	2180259.0	2179502.72297	756	450391
s1_bot	309	3	540	376	152	246	1354.0	present	bottle	000000450391.jpg	7	7	1	2180259.0	2179502.72297	756	450391
s1_bot	309	4	938	168	149	261	1518.0	present	bottle	000000450391.jpg	7	7	1	2180259.0	2179502.72297	756	450391
s1_bot	309	5	1113	202	151	267	1582.0	present	bottle	000000450391.jpg	7	7	1	2180259.0	2179502.72297	756	450391
s1_bot	317	1	7	297	277	125	1147.0	present	bottle	000000433505.jpg	7	7	1	2209553.0	2208342.02497	1210	433505
s1_bot	317	2	350	169	368	206	1225.0	present	bottle	000000433505.jpg	7	7	1	2209553.0	2208342.02497	1210	433505
s1_bot	317	3	556	135	311	193	1408.0	present	bottle	000000433505.jpg	7	7	1	2209553.0	2208342.02497	1210	433505
s1_bot	317	4	752	356	122	201	1723.0	present	bottle	000000433505.jpg	7	7	1	2209553.0	2208342.02497	1210	433505
s1_bot	317	5	1125	642	120	202	2056.0	present	bottle	000000433505.jpg	7	7	1	2209553.0	2208342.02497	1210	433505
s1_bot	330	1	7	193	258	130	1003.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s1_bot	330	2	258	224	130	84	1198.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s1_bot	330	3	513	209	123	112	1358.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s1_bot	330	4	745	291	120	127	1518.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s1_bot	330	5	1050	231	122	138	1624.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s1_bot	330	6	1300	195	137	136	1710.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s1_bot	330	7	1516	208	127	130	1755.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s1_bot	330	8	1751	181	125	152	1769.0	present	bottle	000000122602.jpg	7	7	1	2260866.0	2259498.83097	1367	122602
s4_bot	6	1	7	284	258	157	1487.0	present	bottle	000000276488.jpg	7	7	1	259236.0	258031.269493	1204	276488
s4_bot	6	2	341	234	220	52	1639.0	present	bottle	000000276488.jpg	7	7	1	259236.0	258031.269493	1204	276488
s4_bot	6	3	610	454	200	14	1999.0	present	bottle	000000276488.jpg	7	7	1	259236.0	258031.269493	1204	276488
s4_bot	6	4	1085	522	203	31	2390.0	present	bottle	000000276488.jpg	7	7	1	259236.0	258031.269493	1204	276488
s4_bot	6	5	1635	137	221	61	2568.0	present	bottle	000000276488.jpg	7	7	1	259236.0	258031.269493	1204	276488
s4_bot	7	1	7	228	260	154	1751.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	2	276	109	272	114	1719.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	3	422	269	313	90	1800.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	4	731	134	245	60	1961.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	5	991	125	264	94	2049.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	6	1141	153	267	131	2152.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	7	1351	142	369	138	2145.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	8	1518	211	353	114	2118.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	9	1767	174	391	121	2080.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	10	2003	241	350	183	2216.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	11	2298	284	441	141	2127.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	12	2621	188	408	173	2227.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	13	2842	216	394	134	2331.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	14	3118	109	283	132	2422.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	15	3277	188	206	150	2353.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	16	3536	362	109	208	2299.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	17	3966	186	226	98	2219.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	7	18	4176	525	239	74	2350.0	present	bottle	000000371864.jpg	7	6	0	265329.0	261200.393493	4128	371864
s4_bot	24	1	7	216	254	156	1340.0	present	bottle	000000137967.jpg	7	7	1	335040.0	333941.002493	1098	137967
s4_bot	24	2	266	64	210	128	1410.0	present	bottle	000000137967.jpg	7	7	1	335040.0	333941.002493	1098	137967
s4_bot	24	3	402	64	97	106	1520.0	present	bottle	000000137967.jpg	7	7	1	335040.0	333941.002493	1098	137967
s4_bot	24	4	525	180	93	208	1627.0	present	bottle	000000137967.jpg	7	7	1	335040.0	333941.002493	1098	137967
s4_bot	24	5	726	456	107	215	1863.0	present	bottle	000000137967.jpg	7	7	1	335040.0	333941.002493	1098	137967
s4_bot	24	6	1220	444	150	261	2094.0	present	bottle	000000137967.jpg	7	7	1	335040.0	333941.002493	1098	137967
s4_bot	48	1	7	260	255	161	1257.0	present	bottle	000000086135.jpg	7	7	1	427775.0	426347.113493	1427	86135
s4_bot	48	2	324	120	251	67	1403.0	present	bottle	000000086135.jpg	7	7	1	427775.0	426347.113493	1427	86135
s4_bot	48	3	533	157	284	223	1614.0	present	bottle	000000086135.jpg	7	7	1	427775.0	426347.113493	1427	86135
s4_bot	48	4	823	36	165	249	1793.0	present	bottle	000000086135.jpg	7	7	1	427775.0	426347.113493	1427	86135
s4_bot	48	5	915	643	282	248	1941.0	present	bottle	000000086135.jpg	7	7	1	427775.0	426347.113493	1427	86135
s4_bot	48	6	1579	417	291	226	2011.0	present	bottle	000000086135.jpg	7	7	1	427775.0	426347.113493	1427	86135
s4_bot	75	1	7	265	255	158	1219.0	present	bottle	000000476851.jpg	7	7	1	515054.0	513799.400493	1254	476851
s4_bot	75	2	338	141	184	67	1340.0	present	bottle	000000476851.jpg	7	7	1	515054.0	513799.400493	1254	476851
s4_bot	75	3	528	196	255	19	1405.0	present	bottle	000000476851.jpg	7	7	1	515054.0	513799.400493	1254	476851
s4_bot	75	4	749	180	276	23	1538.0	present	bottle	000000476851.jpg	7	7	1	515054.0	513799.400493	1254	476851
s4_bot	75	5	953	259	294	20	1707.0	present	bottle	000000476851.jpg	7	7	1	515054.0	513799.400493	1254	476851
s4_bot	75	6	1234	586	274	25	1948.0	present	bottle	000000476851.jpg	7	7	1	515054.0	513799.400493	1254	476851
s4_bot	94	1	7	216	255	160	1150.0	present	bottle	000000325992.jpg	7	7	1	583532.0	582770.307493	761	325992
s4_bot	94	2	296	162	88	177	1327.0	present	bottle	000000325992.jpg	7	7	1	583532.0	582770.307493	761	325992
s4_bot	94	3	486	351	72	155	1537.0	present	bottle	000000325992.jpg	7	7	1	583532.0	582770.307493	761	325992
s4_bot	94	4	857	234	74	168	1732.0	present	bottle	000000325992.jpg	7	7	1	583532.0	582770.307493	761	325992
s4_bot	94	5	1207	123	435	132	1654.0	present	bottle	000000325992.jpg	7	7	1	583532.0	582770.307493	761	325992
s4_bot	100	1	7	41	252	157	1052.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	2	69	199	231	156	1072.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	3	324	151	128	153	1222.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	4	514	127	78	176	1355.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	5	664	229	63	185	1490.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	6	926	243	128	153	1560.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	7	1315	216	132	87	1673.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	8	1605	171	311	172	1683.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	9	1828	90	265	195	1732.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	10	1970	173	361	198	1721.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	11	2203	262	257	145	1726.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	12	2520	255	376	144	1652.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	100	13	2861	82	150	120	1823.0	present	bottle	000000302823.jpg	7	6	0	603199.0	600817.808493	2381	302823
s4_bot	105	1	7	37	251	157	1107.0	present	bottle	000000319696.jpg	7	7	1	617848.0	616930.564493	917	319696
s4_bot	105	2	68	172	223	151	1144.0	present	bottle	000000319696.jpg	7	7	1	617848.0	616930.564493	917	319696
s4_bot	105	3	288	64	301	141	1092.0	present	bottle	000000319696.jpg	7	7	1	617848.0	616930.564493	917	319696
s4_bot	105	4	402	280	388	152	1230.0	present	bottle	000000319696.jpg	7	7	1	617848.0	616930.564493	917	319696
s4_bot	105	5	716	201	396	110	1458.0	present	bottle	000000319696.jpg	7	7	1	617848.0	616930.564493	917	319696
s4_bot	105	6	976	380	445	187	1549.0	present	bottle	000000319696.jpg	7	7	1	617848.0	616930.564493	917	319696
s4_bot	105	7	1448	34	274	169	1795.0	present	bottle	000000319696.jpg	7	7	1	617848.0	616930.564493	917	319696
s4_bot	116	1	7	174	252	154	1045.0	present	bottle	000000520012.jpg	7	7	1	656571.0	655861.226493	709	520012
s4_bot	116	2	244	250	347	84	1110.0	present	bottle	000000520012.jpg	7	7	1	656571.0	655861.226493	709	520012
s4_bot	116	3	510	114	358	82	1274.0	present	bottle	000000520012.jpg	7	7	1	656571.0	655861.226493	709	520012
s4_bot	116	4	661	276	367	34	1491.0	present	bottle	000000520012.jpg	7	7	1	656571.0	655861.226493	709	520012
s4_bot	116	5	993	288	364	91	1691.0	present	bottle	000000520012.jpg	7	7	1	656571.0	655861.226493	709	520012
s4_bot	129	1	7	223	252	156	1122.0	present	bottle	000000037367.jpg	7	7	1	707144.0	703899.046493	3244	37367
s4_bot	129	2	267	26	211	129	1175.0	present	bottle	000000037367.jpg	7	7	1	707144.0	703899.046493	3244	37367
s4_bot	129	3	357	216	355	126	1165.0	present	bottle	000000037367.jpg	7	7	1	707144.0	703899.046493	3244	37367
s4_bot	129	4	590	456	360	117	1376.0	present	bottle	000000037367.jpg	7	7	1	707144.0	703899.046493	3244	37367
s4_bot	129	5	1269	187	353	123	1436.0	present	bottle	000000037367.jpg	7	7	1	707144.0	703899.046493	3244	37367
s4_bot	129	6	1475	2340	354	135	1696.0	present	bottle	000000037367.jpg	7	7	1	707144.0	703899.046493	3244	37367
s4_bot	136	1	7	246	251	160	975.0	present	bottle	000000271117.jpg	7	7	1	727638.0	726967.154493	670	271117
s4_bot	136	2	317	243	143	195	1139.0	present	bottle	000000271117.jpg	7	7	1	727638.0	726967.154493	670	271117
s4_bot	136	3	570	632	141	195	1311.0	present	bottle	000000271117.jpg	7	7	1	727638.0	726967.154493	670	271117
s4_bot	147	1	7	215	248	158	861.0	present	bottle	000000294475.jpg	7	7	1	758150.0	757491.269493	658	294475
s4_bot	147	2	277	505	339	109	1036.0	present	bottle	000000294475.jpg	7	7	1	758150.0	757491.269493	658	294475
s4_bot	147	3	799	181	348	106	1304.0	present	bottle	000000294475.jpg	7	7	1	758150.0	757491.269493	658	294475
s4_bot	147	4	989	242	346	112	1342.0	present	bottle	000000294475.jpg	7	7	1	758150.0	757491.269493	658	294475
s4_bot	150	1	7	231	248	159	913.0	present	bottle	000000138086.jpg	7	7	1	765891.0	765163.947493	727	138086
s4_bot	150	2	308	216	104	140	1176.0	present	bottle	000000138086.jpg	7	7	1	765891.0	765163.947493	727	138086
s4_bot	150	3	541	755	93	133	1486.0	present	bottle	000000138086.jpg	7	7	1	765891.0	765163.947493	727	138086
s4_bot	152	1	7	221	246	159	790.0	present	bottle	000000182213.jpg	7	7	1	770697.0	770151.248493	545	182213
s4_bot	152	2	286	86	141	137	1019.0	present	bottle	000000182213.jpg	7	7	1	770697.0	770151.248493	545	182213
s4_bot	152	3	425	264	89	173	1226.0	present	bottle	000000182213.jpg	7	7	1	770697.0	770151.248493	545	182213
s4_bot	152	4	702	413	93	181	1425.0	present	bottle	000000182213.jpg	7	7	1	770697.0	770151.248493	545	182213
s4_bot	154	1	7	226	246	156	853.0	present	bottle	000000298773.jpg	7	7	1	776853.0	775505.387493	1347	298773
s4_bot	154	2	301	102	420	152	872.0	present	bottle	000000298773.jpg	7	7	1	776853.0	775505.387493	1347	298773
s4_bot	154	3	425	254	429	122	1007.0	present	bottle	000000298773.jpg	7	7	1	776853.0	775505.387493	1347	298773
s4_bot	154	4	697	144	432	130	1190.0	present	bottle	000000298773.jpg	7	7	1	776853.0	775505.387493	1347	298773
s4_bot	154	5	860	408	418	126	1319.0	present	bottle	000000298773.jpg	7	7	1	776853.0	775505.387493	1347	298773
s4_bot	154	6	1280	629	420	118	1440.0	present	bottle	000000298773.jpg	7	7	1	776853.0	775505.387493	1347	298773
s4_bot	161	1	15	212	219	134	894.0	present	bottle	000000165639.jpg	7	6	0	797569.0	796838.900493	730	165639
s4_bot	161	2	292	271	121	88	1164.0	present	bottle	000000165639.jpg	7	6	0	797569.0	796838.900493	730	165639
s4_bot	161	3	630	135	137	155	1304.0	present	bottle	000000165639.jpg	7	6	0	797569.0	796838.900493	730	165639
s4_bot	161	4	825	117	270	184	1281.0	present	bottle	000000165639.jpg	7	6	0	797569.0	796838.900493	730	165639
s4_bot	161	5	1014	283	109	112	1504.0	present	bottle	000000165639.jpg	7	6	0	797569.0	796838.900493	730	165639
s4_bot	169	1	7	224	253	158	1237.0	present	bottle	000000297233.jpg	7	7	1	861323.0	860455.675493	867	297233
s4_bot	169	2	334	130	217	88	1334.0	present	bottle	000000297233.jpg	7	7	1	861323.0	860455.675493	867	297233
s4_bot	169	3	503	173	156	102	1486.0	present	bottle	000000297233.jpg	7	7	1	861323.0	860455.675493	867	297233
s4_bot	169	4	703	330	117	86	1683.0	present	bottle	000000297233.jpg	7	7	1	861323.0	860455.675493	867	297233
s4_bot	169	5	1058	353	116	60	1860.0	present	bottle	000000297233.jpg	7	7	1	861323.0	860455.675493	867	297233
s4_bot	173	1	7	219	250	153	955.0	present	bottle	000000253489.jpg	7	7	1	871542.0	870363.503493	1178	253489
s4_bot	173	2	283	220	165	115	1131.0	present	bottle	000000253489.jpg	7	7	1	871542.0	870363.503493	1178	253489
s4_bot	173	3	580	122	283	221	1273.0	present	bottle	000000253489.jpg	7	7	1	871542.0	870363.503493	1178	253489
s4_bot	173	4	766	170	442	177	1298.0	present	bottle	000000253489.jpg	7	7	1	871542.0	870363.503493	1178	253489
s4_bot	173	5	961	787	450	147	1595.0	present	bottle	000000253489.jpg	7	7	1	871542.0	870363.503493	1178	253489
s4_bot	185	1	7	60	248	157	819.0	present	bottle	000000433505.jpg	7	7	1	904307.0	903723.014493	583	433505
s4_bot	185	2	104	149	234	132	866.0	present	bottle	000000433505.jpg	7	7	1	904307.0	903723.014493	583	433505
s4_bot	185	3	509	224	128	184	1166.0	present	bottle	000000433505.jpg	7	7	1	904307.0	903723.014493	583	433505
s4_bot	185	4	1034	106	306	166	1356.0	present	bottle	000000433505.jpg	7	7	1	904307.0	903723.014493	583	433505
s4_bot	199	1	7	315	254	156	1336.0	present	bottle	000000426253.jpg	7	7	1	954149.0	953095.360493	1053	426253
s4_bot	199	2	408	124	359	123	1343.0	present	bottle	000000426253.jpg	7	7	1	954149.0	953095.360493	1053	426253
s4_bot	199	3	597	59	268	163	1524.0	present	bottle	000000426253.jpg	7	7	1	954149.0	953095.360493	1053	426253
s4_bot	199	4	732	221	462	182	1533.0	present	bottle	000000426253.jpg	7	7	1	954149.0	953095.360493	1053	426253
s4_bot	199	5	978	164	474	202	1576.0	present	bottle	000000426253.jpg	7	7	1	954149.0	953095.360493	1053	426253
s4_bot	199	6	1165	271	478	223	1716.0	present	bottle	000000426253.jpg	7	7	1	954149.0	953095.360493	1053	426253
