RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_START	CURRENT_FIX_DURATION	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_PUPIL	condition	category	img_name	expected	Button_Press	Correct	Button_pressed_time	Time_on_Display	RT	image_id
s1_bot	169	2	362	237	447	100	1234.0	absent	bottle	000000449190.jpg	6	6	1	1281121.0	1279629.86297	1491	449190
s1_bot	169	3	644	276	428	31	1263.0	absent	bottle	000000449190.jpg	6	6	1	1281121.0	1279629.86297	1491	449190
s1_bot	169	4	965	163	335	80	1343.0	absent	bottle	000000449190.jpg	6	6	1	1281121.0	1279629.86297	1491	449190
s1_bot	169	5	1195	292	129	90	1565.0	absent	bottle	000000449190.jpg	6	6	1	1281121.0	1279629.86297	1491	449190
s1_bot	169	6	1538	145	44	76	1557.0	absent	bottle	000000449190.jpg	6	6	1	1281121.0	1279629.86297	1491	449190
s1_bot	169	7	1809	94	230	200	1431.0	absent	bottle	000000449190.jpg	6	6	1	1281121.0	1279629.86297	1491	449190
s1_bot	169	8	1959	83	274	202	1460.0	absent	bottle	000000449190.jpg	6	6	1	1281121.0	1279629.86297	1491	449190
s1_bot	184	1	47	202	270	122	1203.0	absent	bottle	000000439224.jpg	6	6	1	1704891.0	1704062.94297	828	439224
s1_bot	184	2	298	275	382	72	1272.0	absent	bottle	000000439224.jpg	6	6	1	1704891.0	1704062.94297	828	439224
s1_bot	184	3	625	284	443	165	1428.0	absent	bottle	000000439224.jpg	6	6	1	1704891.0	1704062.94297	828	439224
s1_bot	184	4	990	411	225	165	1507.0	absent	bottle	000000439224.jpg	6	6	1	1704891.0	1704062.94297	828	439224
s1_bot	202	1	9	209	255	145	1225.0	absent	bottle	000000253452.jpg	6	6	1	1766878.0	1765427.75097	1450	253452
s1_bot	202	2	261	144	274	93	1193.0	absent	bottle	000000253452.jpg	6	6	1	1766878.0	1765427.75097	1450	253452
s1_bot	202	3	464	204	130	41	1356.0	absent	bottle	000000253452.jpg	6	6	1	1766878.0	1765427.75097	1450	253452
s1_bot	202	4	714	157	59	52	1525.0	absent	bottle	000000253452.jpg	6	6	1	1766878.0	1765427.75097	1450	253452
s1_bot	202	5	975	279	425	31	1711.0	absent	bottle	000000253452.jpg	6	6	1	1766878.0	1765427.75097	1450	253452
s1_bot	202	6	1305	595	315	16	1947.0	absent	bottle	000000253452.jpg	6	6	1	1766878.0	1765427.75097	1450	253452
s1_bot	202	7	1956	29	346	91	2132.0	absent	bottle	000000253452.jpg	6	6	1	1766878.0	1765427.75097	1450	253452
s1_bot	215	1	7	226	260	151	1099.0	absent	bottle	000000141108.jpg	6	7	0	1814897.0	1813698.97897	1198	141108
s1_bot	215	2	292	212	189	64	1205.0	absent	bottle	000000141108.jpg	6	7	0	1814897.0	1813698.97897	1198	141108
s1_bot	215	3	565	149	291	24	1408.0	absent	bottle	000000141108.jpg	6	7	0	1814897.0	1813698.97897	1198	141108
s1_bot	215	4	777	980	139	19	1802.0	absent	bottle	000000141108.jpg	6	7	0	1814897.0	1813698.97897	1198	141108
s1_bot	226	1	26	206	268	136	1025.0	absent	bottle	000000160421.jpg	6	6	1	1857977.0	1857099.69697	877	160421
s1_bot	226	2	282	219	241	43	1151.0	absent	bottle	000000160421.jpg	6	6	1	1857977.0	1857099.69697	877	160421
s1_bot	226	3	574	278	428	17	1310.0	absent	bottle	000000160421.jpg	6	6	1	1857977.0	1857099.69697	877	160421
s1_bot	226	4	922	521	256	126	1567.0	absent	bottle	000000160421.jpg	6	6	1	1857977.0	1857099.69697	877	160421
s1_bot	228	1	7	39	250	159	1009.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	2	66	178	255	143	1022.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	3	297	356	286	45	1127.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	4	679	203	278	66	1325.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	5	927	268	340	52	1457.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	6	1229	347	376	46	1501.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	7	1617	171	305	26	1621.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	8	1857	239	148	139	1712.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	9	2161	282	102	270	1468.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	10	2507	51	269	202	1290.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	11	2580	30	268	202	1263.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	228	12	2819	30	268	202	1222.0	absent	bottle	000000175593.jpg	6	6	1	1865928.0	1863621.47597	2306	175593
s1_bot	241	1	7	327	266	137	1105.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	2	389	283	421	124	1249.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	3	728	240	456	221	1436.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	4	1065	213	83	185	1751.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	5	1323	159	50	123	1854.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	6	1592	443	456	126	1858.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	7	2063	244	483	161	2007.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	8	2354	213	485	77	2137.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	9	2629	193	433	242	2103.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	10	2847	133	436	243	2127.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	241	11	3033	211	422	149	2412.0	absent	bottle	000000346940.jpg	6	6	1	1916280.0	1913594.02997	2685	346940
s1_bot	254	1	13	227	227	130	1099.0	absent	bottle	000000103161.jpg	6	6	1	1969523.0	1968387.03397	1135	103161
s1_bot	254	2	295	287	299	70	1175.0	absent	bottle	000000103161.jpg	6	6	1	1969523.0	1968387.03397	1135	103161
s1_bot	254	3	640	193	405	140	1350.0	absent	bottle	000000103161.jpg	6	6	1	1969523.0	1968387.03397	1135	103161
s1_bot	254	4	907	178	199	47	1528.0	absent	bottle	000000103161.jpg	6	6	1	1969523.0	1968387.03397	1135	103161
s1_bot	254	5	1139	295	94	17	1509.0	absent	bottle	000000103161.jpg	6	6	1	1969523.0	1968387.03397	1135	103161
s1_bot	254	6	1508	198	165	206	1554.0	absent	bottle	000000103161.jpg	6	6	1	1969523.0	1968387.03397	1135	103161
s1_bot	277	1	17	3	261	141	1011.0	absent	bottle	000000547630.jpg	6	6	1	2058197.0	2057206.73197	990	547630
s1_bot	277	2	38	206	260	130	1033.0	absent	bottle	000000547630.jpg	6	6	1	2058197.0	2057206.73197	990	547630
s1_bot	277	3	292	393	164	108	1198.0	absent	bottle	000000547630.jpg	6	6	1	2058197.0	2057206.73197	990	547630
s1_bot	277	4	745	184	366	166	1302.0	absent	bottle	000000547630.jpg	6	6	1	2058197.0	2057206.73197	990	547630
s1_bot	277	5	958	217	332	155	1326.0	absent	bottle	000000547630.jpg	6	6	1	2058197.0	2057206.73197	990	547630
s1_bot	277	6	1201	139	359	154	1253.0	absent	bottle	000000547630.jpg	6	6	1	2058197.0	2057206.73197	990	547630
s1_bot	277	7	1368	175	334	172	1279.0	absent	bottle	000000547630.jpg	6	6	1	2058197.0	2057206.73197	990	547630
s1_bot	282	1	45	184	270	139	903.0	absent	bottle	000000173208.jpg	6	6	1	2078459.0	2077639.44297	819	173208
s1_bot	282	2	287	25	222	46	973.0	absent	bottle	000000173208.jpg	6	6	1	2078459.0	2077639.44297	819	173208
s1_bot	282	3	361	189	100	15	1047.0	absent	bottle	000000173208.jpg	6	6	1	2078459.0	2077639.44297	819	173208
s1_bot	282	4	607	225	223	17	1286.0	absent	bottle	000000173208.jpg	6	6	1	2078459.0	2077639.44297	819	173208
s1_bot	282	5	901	171	316	131	1382.0	absent	bottle	000000173208.jpg	6	6	1	2078459.0	2077639.44297	819	173208
s1_bot	282	6	1123	74	257	164	1423.0	absent	bottle	000000173208.jpg	6	6	1	2078459.0	2077639.44297	819	173208
s1_bot	282	7	1207	171	258	164	1411.0	absent	bottle	000000173208.jpg	6	6	1	2078459.0	2077639.44297	819	173208
s1_bot	289	1	13	213	260	137	1018.0	absent	bottle	000000560427.jpg	6	6	1	2105453.0	2104527.20797	925	560427
s1_bot	289	2	279	208	195	78	1140.0	absent	bottle	000000560427.jpg	6	6	1	2105453.0	2104527.20797	925	560427
s1_bot	289	3	522	169	153	106	1293.0	absent	bottle	000000560427.jpg	6	6	1	2105453.0	2104527.20797	925	560427
s1_bot	289	4	758	208	388	93	1381.0	absent	bottle	000000560427.jpg	6	6	1	2105453.0	2104527.20797	925	560427
s1_bot	289	5	1014	80	428	149	1472.0	absent	bottle	000000560427.jpg	6	6	1	2105453.0	2104527.20797	925	560427
s1_bot	289	6	1155	196	356	22	1464.0	absent	bottle	000000560427.jpg	6	6	1	2105453.0	2104527.20797	925	560427
s1_bot	289	7	1419	79	281	201	1265.0	absent	bottle	000000560427.jpg	6	6	1	2105453.0	2104527.20797	925	560427
s1_bot	304	1	7	210	257	132	1025.0	absent	bottle	000000316505.jpg	6	6	1	2160968.0	2160187.55497	780	316505
s1_bot	304	2	276	169	201	38	1127.0	absent	bottle	000000316505.jpg	6	6	1	2160968.0	2160187.55497	780	316505
s1_bot	304	3	495	187	120	11	1160.0	absent	bottle	000000316505.jpg	6	6	1	2160968.0	2160187.55497	780	316505
s1_bot	304	4	750	298	280	145	1340.0	absent	bottle	000000316505.jpg	6	6	1	2160968.0	2160187.55497	780	316505
s1_bot	304	5	1093	53	251	187	1309.0	absent	bottle	000000316505.jpg	6	6	1	2160968.0	2160187.55497	780	316505
s1_bot	304	6	1170	174	247	183	1219.0	absent	bottle	000000316505.jpg	6	6	1	2160968.0	2160187.55497	780	316505
s1_bot	319	1	12	222	271	128	995.0	absent	bottle	000000525903.jpg	6	6	1	2216203.0	2215314.15997	888	525903
s1_bot	319	2	292	194	152	42	1144.0	absent	bottle	000000525903.jpg	6	6	1	2216203.0	2215314.15997	888	525903
s1_bot	319	3	547	184	346	27	1325.0	absent	bottle	000000525903.jpg	6	6	1	2216203.0	2215314.15997	888	525903
s1_bot	319	4	800	280	467	134	1454.0	absent	bottle	000000525903.jpg	6	6	1	2216203.0	2215314.15997	888	525903
s1_bot	319	5	1192	24	249	153	1485.0	absent	bottle	000000525903.jpg	6	6	1	2216203.0	2215314.15997	888	525903
s1_bot	319	6	1256	60	250	154	1490.0	absent	bottle	000000525903.jpg	6	6	1	2216203.0	2215314.15997	888	525903
s1_bot	319	7	1358	92	219	170	1511.0	absent	bottle	000000525903.jpg	6	6	1	2216203.0	2215314.15997	888	525903
s1_bot	321	1	9	262	256	132	1063.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	2	318	119	153	155	1160.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	3	505	255	303	60	1302.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	4	832	290	320	184	1467.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	5	1169	294	415	206	1628.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	6	1472	175	409	204	1771.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	7	1709	305	201	133	1931.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	8	2040	249	183	127	1904.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	9	2315	48	213	119	1948.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	10	2435	159	88	159	2039.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	11	2698	427	468	149	2018.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	321	12	3148	153	438	156	2077.0	absent	bottle	000000211186.jpg	6	6	1	2224385.0	2221652.46097	2732	211186
s1_bot	326	1	7	293	265	138	1039.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	2	349	157	150	177	1179.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	3	562	205	231	203	1225.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	4	816	250	360	206	1326.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	5	1093	245	328	194	1328.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	6	1347	182	327	189	1305.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	7	1573	178	328	119	1261.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	8	1817	410	176	142	1297.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	9	2253	142	188	126	1347.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	10	2442	228	102	133	1330.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	11	2739	142	322	173	1329.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	12	2901	416	327	185	1373.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	13	3363	264	422	223	1423.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	14	3665	208	341	224	1431.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	15	3902	218	370	219	1469.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	16	4143	137	348	224	1418.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s1_bot	326	17	4315	107	285	220	1448.0	absent	bottle	000000199634.jpg	6	6	1	2246760.0	2242902.47797	3857	199634
s4_bot	8	1	7	273	260	166	1619.0	absent	bottle	000000173208.jpg	6	6	1	269561.0	267205.175493	2355	173208
s4_bot	8	2	336	143	202	82	1661.0	absent	bottle	000000173208.jpg	6	6	1	269561.0	267205.175493	2355	173208
s4_bot	8	3	536	491	160	22	1974.0	absent	bottle	000000173208.jpg	6	6	1	269561.0	267205.175493	2355	173208
s4_bot	8	4	1080	311	219	69	2148.0	absent	bottle	000000173208.jpg	6	6	1	269561.0	267205.175493	2355	173208
s4_bot	8	5	1428	268	245	92	2201.0	absent	bottle	000000173208.jpg	6	6	1	269561.0	267205.175493	2355	173208
s4_bot	8	6	1822	1099	239	96	2290.0	absent	bottle	000000173208.jpg	6	6	1	269561.0	267205.175493	2355	173208
s4_bot	45	1	7	191	255	162	1266.0	absent	bottle	000000006949.jpg	6	6	1	418512.0	417857.044493	654	6949
s4_bot	45	2	248	153	195	122	1299.0	absent	bottle	000000006949.jpg	6	6	1	418512.0	417857.044493	654	6949
s4_bot	45	3	450	234	128	146	1443.0	absent	bottle	000000006949.jpg	6	6	1	418512.0	417857.044493	654	6949
s4_bot	45	4	743	465	229	132	1601.0	absent	bottle	000000006949.jpg	6	6	1	418512.0	417857.044493	654	6949
s4_bot	52	1	7	221	253	161	1158.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	2	275	76	270	92	1289.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	3	406	264	323	180	1546.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	4	738	178	174	171	1789.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	5	955	71	124	189	1872.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	6	1076	213	215	144	1886.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	7	1305	80	222	146	1927.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	8	1439	299	327	190	1999.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	9	1758	147	323	201	2056.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	10	1955	175	396	227	2054.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	11	2167	214	444	237	2020.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	12	2406	116	430	211	2100.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	13	2561	221	450	144	2076.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	14	2796	98	457	142	2066.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	15	3004	211	192	136	2245.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	16	3236	184	176	126	2060.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	17	3455	188	128	183	2054.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	18	3680	184	86	158	2181.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	19	3897	115	69	118	2221.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	20	4100	175	324	219	2249.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	21	4301	254	332	191	2250.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	22	4572	344	326	194	2320.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	52	23	4939	526	327	213	2385.0	absent	bottle	000000211186.jpg	6	6	1	443620.0	438723.497493	4896	211186
s4_bot	58	1	7	245	254	159	1114.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	58	2	331	209	122	183	1378.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	58	3	599	118	137	71	1543.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	58	4	749	157	189	51	1608.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	58	5	1028	154	346	167	1631.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	58	6	1228	57	390	207	1626.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	58	7	1341	369	291	247	1663.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	58	8	1758	60	243	196	1535.0	absent	bottle	000000124759.jpg	6	6	1	462111.0	460857.681493	1253	124759
s4_bot	76	1	7	489	255	156	1261.0	absent	bottle	000000575915.jpg	6	6	1	517442.0	516768.306493	673	575915
s4_bot	76	2	574	190	162	33	1574.0	absent	bottle	000000575915.jpg	6	6	1	517442.0	516768.306493	673	575915
s4_bot	76	3	830	415	258	126	1730.0	absent	bottle	000000575915.jpg	6	6	1	517442.0	516768.306493	673	575915
s4_bot	78	1	7	298	255	158	1228.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	2	331	77	272	174	1233.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	3	471	143	346	91	1327.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	4	695	134	206	114	1526.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	5	894	237	184	188	1630.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	6	1180	169	122	239	1720.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	7	1375	135	98	208	1670.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	8	1537	81	70	191	1627.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	9	1671	147	166	119	1608.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	10	1878	220	267	62	1560.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	11	2151	271	354	53	1580.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	12	2465	171	408	86	1662.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	13	2658	123	422	69	1682.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	14	2864	126	417	200	1714.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	15	3025	184	353	244	1755.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	16	3244	140	294	261	1722.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	17	3407	199	283	275	1692.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	18	3639	171	295	239	1676.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	78	19	3845	82	341	252	1650.0	absent	bottle	000000175593.jpg	6	6	1	525679.0	522305.955493	3373	175593
s4_bot	79	1	7	340	255	159	1251.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	2	413	51	395	114	1266.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	3	495	258	425	64	1319.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	4	887	127	99	157	1618.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	5	1116	134	419	49	1493.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	6	1276	302	430	20	1520.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	7	1614	361	419	70	1696.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	8	2047	205	283	110	1724.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	79	9	2309	175	191	160	1690.0	absent	bottle	000000235564.jpg	6	6	1	529748.0	527827.077493	1920	235564
s4_bot	82	1	7	237	252	157	1123.0	absent	bottle	000000253452.jpg	6	6	1	537975.0	536600.620493	1374	253452
s4_bot	82	2	316	143	379	119	1160.0	absent	bottle	000000253452.jpg	6	6	1	537975.0	536600.620493	1374	253452
s4_bot	82	3	568	177	132	64	1514.0	absent	bottle	000000253452.jpg	6	6	1	537975.0	536600.620493	1374	253452
s4_bot	82	4	807	224	48	88	1652.0	absent	bottle	000000253452.jpg	6	6	1	537975.0	536600.620493	1374	253452
s4_bot	82	5	1068	144	111	62	1775.0	absent	bottle	000000253452.jpg	6	6	1	537975.0	536600.620493	1374	253452
s4_bot	82	6	1311	637	375	159	1839.0	absent	bottle	000000253452.jpg	6	6	1	537975.0	536600.620493	1374	253452
s4_bot	87	1	7	93	252	156	986.0	absent	bottle	000000555387.jpg	6	6	1	549918.0	549394.052493	523	555387
s4_bot	87	2	121	125	239	150	1048.0	absent	bottle	000000555387.jpg	6	6	1	549918.0	549394.052493	523	555387
s4_bot	87	3	314	239	102	133	1277.0	absent	bottle	000000555387.jpg	6	6	1	549918.0	549394.052493	523	555387
s4_bot	87	4	626	326	258	186	1385.0	absent	bottle	000000555387.jpg	6	6	1	549918.0	549394.052493	523	555387
s4_bot	87	5	978	105	282	171	1464.0	absent	bottle	000000555387.jpg	6	6	1	549918.0	549394.052493	523	555387
s4_bot	90	1	7	229	255	156	1202.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	2	272	90	265	107	1237.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	3	401	171	269	56	1369.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	4	628	190	188	116	1599.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	5	844	143	160	97	1737.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	6	1017	184	210	87	1792.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	7	1224	262	214	97	1867.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	8	1573	305	375	211	1922.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	9	1932	183	285	186	2001.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	10	2182	133	426	137	1949.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	11	2355	262	423	65	2001.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	12	2677	335	452	146	2052.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	13	3110	461	209	102	2350.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	90	14	3584	813	215	100	2428.0	absent	bottle	000000272738.jpg	6	7	0	569430.0	565590.095493	3839	272738
s4_bot	101	1	7	185	252	158	1176.0	absent	bottle	000000560427.jpg	6	6	1	606300.0	605254.695493	1045	560427
s4_bot	101	2	254	143	168	121	1292.0	absent	bottle	000000560427.jpg	6	6	1	606300.0	605254.695493	1045	560427
s4_bot	101	3	432	214	208	87	1358.0	absent	bottle	000000560427.jpg	6	6	1	606300.0	605254.695493	1045	560427
